cluster_id,cluster_size
Cluster 24909,1
Cluster 2491,1
Cluster 24850,1
Cluster 2493,1
Cluster 24928,1
Cluster 24926,1
Cluster 24925,1
Cluster 24923,1
Cluster 24922,1
Cluster 24921,1
Cluster 24910,1
Cluster 24918,1
Cluster 24917,1
Cluster 24916,1
Cluster 24915,1
Cluster 24914,1
Cluster 24913,1
Cluster 24912,1
Cluster 24911,1
Cluster 24920,1
Cluster 24851,1
Cluster 24852,1
Cluster 24853,1
Cluster 24854,1
Cluster 24855,1
Cluster 24856,1
Cluster 24857,1
Cluster 24858,1
Cluster 24859,1
Cluster 2486,1
Cluster 24860,1
Cluster 24861,1
Cluster 24862,1
Cluster 24863,1
Cluster 24864,1
Cluster 24883,1
Cluster 24882,1
Cluster 24881,1
Cluster 24880,1
Cluster 2488,1
Cluster 24879,1
Cluster 24878,1
Cluster 24877,1
Cluster 24865,1
Cluster 24874,1
Cluster 24872,1
Cluster 24871,1
Cluster 2487,1
Cluster 24869,1
Cluster 24868,1
Cluster 24867,1
Cluster 24866,1
Cluster 24875,1
Cluster 2465,1
Cluster 24650,1
Cluster 24654,1
Cluster 24655,1
Cluster 24656,1
Cluster 2466,1
Cluster 24661,1
Cluster 24662,1
Cluster 24664,1
Cluster 24665,1
Cluster 24667,1
Cluster 24668,1
Cluster 24669,1
Cluster 24670,1
Cluster 24671,1
Cluster 24773,1
Cluster 2470,1
Cluster 247,1
Cluster 24698,1
Cluster 24697,1
Cluster 24695,1
Cluster 24690,1
Cluster 2469,1
Cluster 24672,1
Cluster 24688,1
Cluster 24687,1
Cluster 24685,1
Cluster 24683,1
Cluster 24682,1
Cluster 24680,1
Cluster 24674,1
Cluster 24673,1
Cluster 24689,1
Cluster 24614,1
Cluster 24616,1
Cluster 24617,1
Cluster 24618,1
Cluster 24620,1
Cluster 24621,1
Cluster 24622,1
Cluster 24623,1
Cluster 24625,1
Cluster 24626,1
Cluster 24627,1
Cluster 24628,1
Cluster 24629,1
Cluster 2463,1
Cluster 24631,1
Cluster 24649,1
Cluster 24648,1
Cluster 24646,1
Cluster 24645,1
Cluster 24644,1
Cluster 24643,1
Cluster 24642,1
Cluster 24641,1
Cluster 24632,1
Cluster 2464,1
Cluster 24639,1
Cluster 24638,1
Cluster 24637,1
Cluster 24636,1
Cluster 24635,1
Cluster 24634,1
Cluster 24633,1
Cluster 24640,1
Cluster 24742,1
Cluster 24743,1
Cluster 24744,1
Cluster 24745,1
Cluster 24746,1
Cluster 24747,1
Cluster 24748,1
Cluster 24749,1
Cluster 24750,1
Cluster 24751,1
Cluster 24752,1
Cluster 24753,1
Cluster 24754,1
Cluster 24755,1
Cluster 24756,1
Cluster 24701,1
Cluster 24772,1
Cluster 24771,1
Cluster 24770,1
Cluster 2477,1
Cluster 24769,1
Cluster 24768,1
Cluster 24767,1
Cluster 24757,1
Cluster 24764,1
Cluster 24763,1
Cluster 24762,1
Cluster 24761,1
Cluster 24760,1
Cluster 2476,1
Cluster 24759,1
Cluster 24758,1
Cluster 24765,1
Cluster 24721,1
Cluster 24720,1
Cluster 24719,1
Cluster 24718,1
Cluster 24717,1
Cluster 24716,1
Cluster 24715,1
Cluster 24741,1
Cluster 24711,1
Cluster 24710,1
Cluster 2471,1
Cluster 24709,1
Cluster 24708,1
Cluster 24706,1
Cluster 24705,1
Cluster 24704,1
Cluster 24712,1
Cluster 24740,1
Cluster 2474,1
Cluster 24737,1
Cluster 24736,1
Cluster 24735,1
Cluster 24734,1
Cluster 24733,1
Cluster 24722,1
Cluster 24730,1
Cluster 2473,1
Cluster 24729,1
Cluster 24728,1
Cluster 24727,1
Cluster 24726,1
Cluster 24725,1
Cluster 24724,1
Cluster 24731,1
Cluster 23879,1
Cluster 2388,1
Cluster 23880,1
Cluster 23881,1
Cluster 23883,1
Cluster 23884,1
Cluster 23885,1
Cluster 23886,1
Cluster 23887,1
Cluster 23888,1
Cluster 23889,1
Cluster 2389,1
Cluster 23890,1
Cluster 23891,1
Cluster 23892,1
Cluster 2430,1
Cluster 23912,1
Cluster 23910,1
Cluster 23909,1
Cluster 23908,1
Cluster 23907,1
Cluster 23906,1
Cluster 23905,1
Cluster 23893,1
Cluster 23903,1
Cluster 23902,1
Cluster 23901,1
Cluster 23900,1
Cluster 23899,1
Cluster 23898,1
Cluster 23896,1
Cluster 23895,1
Cluster 23904,1
Cluster 23842,1
Cluster 23844,1
Cluster 23845,1
Cluster 23846,1
Cluster 23848,1
Cluster 2385,1
Cluster 23850,1
Cluster 23851,1
Cluster 23853,1
Cluster 23854,1
Cluster 23855,1
Cluster 23857,1
Cluster 23858,1
Cluster 23860,1
Cluster 23861,1
Cluster 23878,1
Cluster 23877,1
Cluster 23876,1
Cluster 23875,1
Cluster 23874,1
Cluster 23873,1
Cluster 23872,1
Cluster 23871,1
Cluster 23862,1
Cluster 2387,1
Cluster 23869,1
Cluster 23868,1
Cluster 23867,1
Cluster 23866,1
Cluster 23865,1
Cluster 23864,1
Cluster 23863,1
Cluster 23870,1
Cluster 23961,1
Cluster 23962,1
Cluster 23963,1
Cluster 23964,1
Cluster 23965,1
Cluster 23966,1
Cluster 23967,1
Cluster 23968,1
Cluster 23969,1
Cluster 2397,1
Cluster 23970,1
Cluster 23971,1
Cluster 23972,1
Cluster 23973,1
Cluster 23974,1
Cluster 23914,1
Cluster 23991,1
Cluster 23990,1
Cluster 23989,1
Cluster 23988,1
Cluster 23987,1
Cluster 23986,1
Cluster 23985,1
Cluster 23975,1
Cluster 23983,1
Cluster 23982,1
Cluster 23981,1
Cluster 2398,1
Cluster 23979,1
Cluster 23978,1
Cluster 23977,1
Cluster 23976,1
Cluster 23984,1
Cluster 23918,1
Cluster 23919,1
Cluster 2392,1
Cluster 23921,1
Cluster 23922,1
Cluster 23923,1
Cluster 23924,1
Cluster 23926,1
Cluster 23927,1
Cluster 23928,1
Cluster 2393,1
Cluster 23930,1
Cluster 23931,1
Cluster 23932,1
Cluster 23933,1
Cluster 23960,1
Cluster 23959,1
Cluster 23958,1
Cluster 23956,1
Cluster 23955,1
Cluster 23953,1
Cluster 23951,1
Cluster 2395,1
Cluster 23934,1
Cluster 23945,1
Cluster 23942,1
Cluster 23941,1
Cluster 23940,1
Cluster 2394,1
Cluster 23939,1
Cluster 23938,1
Cluster 23937,1
Cluster 23949,1
Cluster 23704,1
Cluster 23705,1
Cluster 23708,1
Cluster 23709,1
Cluster 23710,1
Cluster 23711,1
Cluster 23712,1
Cluster 23713,1
Cluster 23714,1
Cluster 23715,1
Cluster 23716,1
Cluster 23717,1
Cluster 23718,1
Cluster 2372,1
Cluster 23723,1
Cluster 23841,1
Cluster 2375,1
Cluster 23747,1
Cluster 23745,1
Cluster 23744,1
Cluster 23740,1
Cluster 2374,1
Cluster 23739,1
Cluster 23727,1
Cluster 23734,1
Cluster 23733,1
Cluster 23732,1
Cluster 23731,1
Cluster 23730,1
Cluster 2373,1
Cluster 23729,1
Cluster 23728,1
Cluster 23735,1
Cluster 23670,1
Cluster 23671,1
Cluster 23672,1
Cluster 23674,1
Cluster 23675,1
Cluster 23676,1
Cluster 23677,1
Cluster 23678,1
Cluster 23679,1
Cluster 2368,1
Cluster 23680,1
Cluster 23684,1
Cluster 23685,1
Cluster 23686,1
Cluster 23687,1
Cluster 23703,1
Cluster 23702,1
Cluster 23701,1
Cluster 23700,1
Cluster 2370,1
Cluster 237,1
Cluster 23699,1
Cluster 23697,1
Cluster 23688,1
Cluster 23695,1
Cluster 23694,1
Cluster 23693,1
Cluster 23692,1
Cluster 23691,1
Cluster 23690,1
Cluster 2369,1
Cluster 23689,1
Cluster 23696,1
Cluster 23793,1
Cluster 23794,1
Cluster 23796,1
Cluster 23797,1
Cluster 23798,1
Cluster 23799,1
Cluster 238,1
Cluster 23800,1
Cluster 23803,1
Cluster 23804,1
Cluster 23808,1
Cluster 23809,1
Cluster 2381,1
Cluster 23810,1
Cluster 23811,1
Cluster 23750,1
Cluster 23840,1
Cluster 2384,1
Cluster 23839,1
Cluster 23838,1
Cluster 23836,1
Cluster 23835,1
Cluster 23833,1
Cluster 23812,1
Cluster 23829,1
Cluster 23824,1
Cluster 23822,1
Cluster 23821,1
Cluster 23820,1
Cluster 2382,1
Cluster 23815,1
Cluster 23814,1
Cluster 23832,1
Cluster 23773,1
Cluster 23770,1
Cluster 23769,1
Cluster 23768,1
Cluster 23767,1
Cluster 23766,1
Cluster 23765,1
Cluster 23792,1
Cluster 23763,1
Cluster 23762,1
Cluster 2376,1
Cluster 23759,1
Cluster 23757,1
Cluster 23753,1
Cluster 23752,1
Cluster 23751,1
Cluster 23764,1
Cluster 23791,1
Cluster 2379,1
Cluster 23789,1
Cluster 23788,1
Cluster 23787,1
Cluster 23786,1
Cluster 23784,1
Cluster 23774,1
Cluster 23782,1
Cluster 23781,1
Cluster 23780,1
Cluster 2378,1
Cluster 23779,1
Cluster 23778,1
Cluster 23777,1
Cluster 23775,1
Cluster 23783,1
Cluster 24188,1
Cluster 24189,1
Cluster 24192,1
Cluster 24195,1
Cluster 24196,1
Cluster 2420,1
Cluster 24200,1
Cluster 24201,1
Cluster 24202,1
Cluster 24203,1
Cluster 24204,1
Cluster 24205,1
Cluster 24206,1
Cluster 24207,1
Cluster 24209,1
Cluster 23993,1
Cluster 24230,1
Cluster 2423,1
Cluster 24229,1
Cluster 24228,1
Cluster 24227,1
Cluster 24226,1
Cluster 24225,1
Cluster 24210,1
Cluster 24222,1
Cluster 24220,1
Cluster 2422,1
Cluster 24219,1
Cluster 24218,1
Cluster 24217,1
Cluster 24215,1
Cluster 24212,1
Cluster 24223,1
Cluster 24147,1
Cluster 24148,1
Cluster 24149,1
Cluster 2415,1
Cluster 24150,1
Cluster 24151,1
Cluster 24153,1
Cluster 24154,1
Cluster 24155,1
Cluster 24156,1
Cluster 24157,1
Cluster 24158,1
Cluster 24159,1
Cluster 2416,1
Cluster 24160,1
Cluster 24187,1
Cluster 24186,1
Cluster 24183,1
Cluster 24181,1
Cluster 24180,1
Cluster 24178,1
Cluster 24177,1
Cluster 24176,1
Cluster 24161,1
Cluster 24173,1
Cluster 24172,1
Cluster 24171,1
Cluster 2417,1
Cluster 24168,1
Cluster 24167,1
Cluster 24163,1
Cluster 24162,1
Cluster 24174,1
Cluster 24265,1
Cluster 24266,1
Cluster 24268,1
Cluster 24269,1
Cluster 2427,1
Cluster 24270,1
Cluster 24272,1
Cluster 24273,1
Cluster 24274,1
Cluster 24275,1
Cluster 24276,1
Cluster 24277,1
Cluster 24278,1
Cluster 24279,1
Cluster 2428,1
Cluster 24231,1
Cluster 243,1
Cluster 24299,1
Cluster 24297,1
Cluster 24296,1
Cluster 24295,1
Cluster 24294,1
Cluster 24293,1
Cluster 24280,1
Cluster 24291,1
Cluster 24290,1
Cluster 2429,1
Cluster 24289,1
Cluster 24288,1
Cluster 24287,1
Cluster 24286,1
Cluster 24284,1
Cluster 24292,1
Cluster 24232,1
Cluster 24233,1
Cluster 24234,1
Cluster 24235,1
Cluster 24236,1
Cluster 24237,1
Cluster 24238,1
Cluster 24239,1
Cluster 2424,1
Cluster 24240,1
Cluster 24241,1
Cluster 24242,1
Cluster 24243,1
Cluster 24244,1
Cluster 24245,1
Cluster 24264,1
Cluster 24263,1
Cluster 24262,1
Cluster 24261,1
Cluster 2426,1
Cluster 24259,1
Cluster 24258,1
Cluster 24257,1
Cluster 24246,1
Cluster 24255,1
Cluster 24254,1
Cluster 24252,1
Cluster 24251,1
Cluster 24250,1
Cluster 2425,1
Cluster 24249,1
Cluster 24247,1
Cluster 24256,1
Cluster 24036,1
Cluster 24037,1
Cluster 24038,1
Cluster 24039,1
Cluster 2404,1
Cluster 24040,1
Cluster 24041,1
Cluster 24042,1
Cluster 24043,1
Cluster 24044,1
Cluster 24045,1
Cluster 24046,1
Cluster 24047,1
Cluster 24048,1
Cluster 24049,1
Cluster 24146,1
Cluster 24069,1
Cluster 24068,1
Cluster 24067,1
Cluster 24065,1
Cluster 24063,1
Cluster 24062,1
Cluster 24061,1
Cluster 2405,1
Cluster 24058,1
Cluster 24057,1
Cluster 24055,1
Cluster 24054,1
Cluster 24053,1
Cluster 24052,1
Cluster 24051,1
Cluster 24050,1
Cluster 24059,1
Cluster 23994,1
Cluster 23995,1
Cluster 24,1
Cluster 240,1
Cluster 2400,1
Cluster 24000,1
Cluster 24002,1
Cluster 24003,1
Cluster 24004,1
Cluster 24005,1
Cluster 24007,1
Cluster 24008,1
Cluster 24009,1
Cluster 2401,1
Cluster 24010,1
Cluster 24034,1
Cluster 24032,1
Cluster 24030,1
Cluster 2403,1
Cluster 24029,1
Cluster 24028,1
Cluster 24027,1
Cluster 24026,1
Cluster 24012,1
Cluster 24022,1
Cluster 24021,1
Cluster 24020,1
Cluster 2402,1
Cluster 24017,1
Cluster 24016,1
Cluster 24015,1
Cluster 24014,1
Cluster 24024,1
Cluster 24113,1
Cluster 24114,1
Cluster 24115,1
Cluster 24116,1
Cluster 24117,1
Cluster 24118,1
Cluster 2412,1
Cluster 24120,1
Cluster 24121,1
Cluster 24123,1
Cluster 24124,1
Cluster 24125,1
Cluster 24126,1
Cluster 24127,1
Cluster 24128,1
Cluster 2407,1
Cluster 24145,1
Cluster 24144,1
Cluster 24143,1
Cluster 24142,1
Cluster 24141,1
Cluster 24140,1
Cluster 24139,1
Cluster 24129,1
Cluster 24137,1
Cluster 24136,1
Cluster 24135,1
Cluster 24134,1
Cluster 24132,1
Cluster 24131,1
Cluster 24130,1
Cluster 2413,1
Cluster 24138,1
Cluster 24090,1
Cluster 2409,1
Cluster 24089,1
Cluster 24087,1
Cluster 24085,1
Cluster 24083,1
Cluster 24081,1
Cluster 24112,1
Cluster 24078,1
Cluster 24077,1
Cluster 24076,1
Cluster 24075,1
Cluster 24074,1
Cluster 24072,1
Cluster 24071,1
Cluster 24070,1
Cluster 2408,1
Cluster 24111,1
Cluster 24110,1
Cluster 24109,1
Cluster 24108,1
Cluster 24105,1
Cluster 24103,1
Cluster 24102,1
Cluster 24091,1
Cluster 24100,1
Cluster 2410,1
Cluster 241,1
Cluster 24099,1
Cluster 24097,1
Cluster 24096,1
Cluster 24095,1
Cluster 24094,1
Cluster 24101,1
Cluster 20806,1
Cluster 20807,1
Cluster 20808,1
Cluster 20809,1
Cluster 2081,1
Cluster 20810,1
Cluster 20811,1
Cluster 20812,1
Cluster 20813,1
Cluster 20814,1
Cluster 20815,1
Cluster 20816,1
Cluster 20817,1
Cluster 20818,1
Cluster 20819,1
Cluster 22468,1
Cluster 20841,1
Cluster 20840,1
Cluster 2084,1
Cluster 20835,1
Cluster 20834,1
Cluster 20833,1
Cluster 20831,1
Cluster 20820,1
Cluster 2083,1
Cluster 20828,1
Cluster 20827,1
Cluster 20826,1
Cluster 20824,1
Cluster 20823,1
Cluster 20822,1
Cluster 20821,1
Cluster 20830,1
Cluster 20775,1
Cluster 20776,1
Cluster 20777,1
Cluster 20778,1
Cluster 20779,1
Cluster 2078,1
Cluster 20780,1
Cluster 20781,1
Cluster 20782,1
Cluster 20783,1
Cluster 20784,1
Cluster 20785,1
Cluster 20786,1
Cluster 20787,1
Cluster 20788,1
Cluster 20805,1
Cluster 20804,1
Cluster 20803,1
Cluster 20801,1
Cluster 20800,1
Cluster 2080,1
Cluster 208,1
Cluster 20799,1
Cluster 20789,1
Cluster 20797,1
Cluster 20795,1
Cluster 20794,1
Cluster 20793,1
Cluster 20792,1
Cluster 20791,1
Cluster 20790,1
Cluster 2079,1
Cluster 20798,1
Cluster 2088,1
Cluster 20880,1
Cluster 20881,1
Cluster 20882,1
Cluster 20884,1
Cluster 20885,1
Cluster 20886,1
Cluster 20888,1
Cluster 20889,1
Cluster 2089,1
Cluster 20890,1
Cluster 20891,1
Cluster 20892,1
Cluster 20894,1
Cluster 20895,1
Cluster 20842,1
Cluster 20912,1
Cluster 20911,1
Cluster 20910,1
Cluster 2091,1
Cluster 20909,1
Cluster 20908,1
Cluster 20906,1
Cluster 20896,1
Cluster 20902,1
Cluster 20901,1
Cluster 20900,1
Cluster 2090,1
Cluster 209,1
Cluster 20899,1
Cluster 20898,1
Cluster 20897,1
Cluster 20905,1
Cluster 20843,1
Cluster 20844,1
Cluster 20845,1
Cluster 20846,1
Cluster 20847,1
Cluster 20848,1
Cluster 20849,1
Cluster 20850,1
Cluster 20851,1
Cluster 20853,1
Cluster 20854,1
Cluster 20855,1
Cluster 20856,1
Cluster 20859,1
Cluster 2086,1
Cluster 20878,1
Cluster 20877,1
Cluster 20876,1
Cluster 20875,1
Cluster 20874,1
Cluster 20873,1
Cluster 20872,1
Cluster 20870,1
Cluster 20860,1
Cluster 20869,1
Cluster 20868,1
Cluster 20867,1
Cluster 20866,1
Cluster 20865,1
Cluster 20864,1
Cluster 20863,1
Cluster 20862,1
Cluster 2087,1
Cluster 20661,1
Cluster 20662,1
Cluster 20663,1
Cluster 20664,1
Cluster 20665,1
Cluster 20667,1
Cluster 20668,1
Cluster 20669,1
Cluster 2067,1
Cluster 20670,1
Cluster 20671,1
Cluster 20672,1
Cluster 20674,1
Cluster 20675,1
Cluster 20676,1
Cluster 20774,1
Cluster 20693,1
Cluster 20692,1
Cluster 20691,1
Cluster 20690,1
Cluster 2069,1
Cluster 20689,1
Cluster 20687,1
Cluster 20677,1
Cluster 20685,1
Cluster 20684,1
Cluster 20683,1
Cluster 20682,1
Cluster 20681,1
Cluster 20680,1
Cluster 20679,1
Cluster 20678,1
Cluster 20686,1
Cluster 2062,1
Cluster 20620,1
Cluster 20621,1
Cluster 20622,1
Cluster 20623,1
Cluster 20624,1
Cluster 20626,1
Cluster 20627,1
Cluster 20628,1
Cluster 20629,1
Cluster 20631,1
Cluster 20632,1
Cluster 20633,1
Cluster 20634,1
Cluster 20635,1
Cluster 20658,1
Cluster 20657,1
Cluster 20656,1
Cluster 20654,1
Cluster 20651,1
Cluster 2065,1
Cluster 20648,1
Cluster 20647,1
Cluster 20636,1
Cluster 20644,1
Cluster 20643,1
Cluster 20642,1
Cluster 20641,1
Cluster 20640,1
Cluster 2064,1
Cluster 20639,1
Cluster 20637,1
Cluster 20646,1
Cluster 20731,1
Cluster 20732,1
Cluster 20733,1
Cluster 20735,1
Cluster 20737,1
Cluster 20739,1
Cluster 20741,1
Cluster 20744,1
Cluster 20745,1
Cluster 20746,1
Cluster 20749,1
Cluster 2075,1
Cluster 20750,1
Cluster 20752,1
Cluster 20754,1
Cluster 20694,1
Cluster 20773,1
Cluster 20772,1
Cluster 20771,1
Cluster 2077,1
Cluster 20769,1
Cluster 20768,1
Cluster 20767,1
Cluster 20755,1
Cluster 20764,1
Cluster 20763,1
Cluster 20762,1
Cluster 20761,1
Cluster 20760,1
Cluster 2076,1
Cluster 20759,1
Cluster 20757,1
Cluster 20766,1
Cluster 20709,1
Cluster 20708,1
Cluster 20707,1
Cluster 20706,1
Cluster 20705,1
Cluster 20704,1
Cluster 20703,1
Cluster 20730,1
Cluster 20701,1
Cluster 20700,1
Cluster 2070,1
Cluster 20699,1
Cluster 20698,1
Cluster 20697,1
Cluster 20696,1
Cluster 20695,1
Cluster 20702,1
Cluster 2073,1
Cluster 20729,1
Cluster 20727,1
Cluster 20726,1
Cluster 20725,1
Cluster 20724,1
Cluster 20722,1
Cluster 20710,1
Cluster 2072,1
Cluster 20719,1
Cluster 20718,1
Cluster 20717,1
Cluster 20715,1
Cluster 20714,1
Cluster 20712,1
Cluster 20711,1
Cluster 20720,1
Cluster 21104,1
Cluster 21105,1
Cluster 21106,1
Cluster 21107,1
Cluster 21108,1
Cluster 21109,1
Cluster 2111,1
Cluster 21110,1
Cluster 21111,1
Cluster 21112,1
Cluster 21113,1
Cluster 21114,1
Cluster 21115,1
Cluster 21116,1
Cluster 21117,1
Cluster 20915,1
Cluster 21136,1
Cluster 21132,1
Cluster 21131,1
Cluster 21130,1
Cluster 2113,1
Cluster 21128,1
Cluster 21127,1
Cluster 21118,1
Cluster 21125,1
Cluster 21124,1
Cluster 21123,1
Cluster 21122,1
Cluster 21121,1
Cluster 21120,1
Cluster 2112,1
Cluster 21119,1
Cluster 21126,1
Cluster 21068,1
Cluster 21069,1
Cluster 2107,1
Cluster 21070,1
Cluster 21071,1
Cluster 21072,1
Cluster 21074,1
Cluster 21075,1
Cluster 21076,1
Cluster 21077,1
Cluster 21078,1
Cluster 2108,1
Cluster 21081,1
Cluster 21082,1
Cluster 21083,1
Cluster 21102,1
Cluster 21100,1
Cluster 2110,1
Cluster 211,1
Cluster 21099,1
Cluster 21097,1
Cluster 21096,1
Cluster 21095,1
Cluster 21084,1
Cluster 21093,1
Cluster 21092,1
Cluster 21091,1
Cluster 21090,1
Cluster 2109,1
Cluster 21088,1
Cluster 21086,1
Cluster 21085,1
Cluster 21094,1
Cluster 21180,1
Cluster 21181,1
Cluster 21183,1
Cluster 21184,1
Cluster 21185,1
Cluster 21186,1
Cluster 21187,1
Cluster 21188,1
Cluster 21189,1
Cluster 2119,1
Cluster 21190,1
Cluster 21191,1
Cluster 21192,1
Cluster 21193,1
Cluster 21194,1
Cluster 21137,1
Cluster 21213,1
Cluster 21212,1
Cluster 21211,1
Cluster 21210,1
Cluster 2121,1
Cluster 21208,1
Cluster 21207,1
Cluster 21197,1
Cluster 21205,1
Cluster 21203,1
Cluster 21202,1
Cluster 21201,1
Cluster 21200,1
Cluster 212,1
Cluster 21199,1
Cluster 21198,1
Cluster 21206,1
Cluster 21138,1
Cluster 21139,1
Cluster 21140,1
Cluster 21141,1
Cluster 21142,1
Cluster 21143,1
Cluster 21144,1
Cluster 21145,1
Cluster 21148,1
Cluster 21149,1
Cluster 21150,1
Cluster 21151,1
Cluster 21153,1
Cluster 21154,1
Cluster 21156,1
Cluster 2118,1
Cluster 21179,1
Cluster 21177,1
Cluster 21176,1
Cluster 21175,1
Cluster 21173,1
Cluster 21172,1
Cluster 21170,1
Cluster 21158,1
Cluster 21169,1
Cluster 21166,1
Cluster 21165,1
Cluster 21162,1
Cluster 21161,1
Cluster 21160,1
Cluster 2116,1
Cluster 21159,1
Cluster 2117,1
Cluster 20952,1
Cluster 20954,1
Cluster 20955,1
Cluster 20957,1
Cluster 20958,1
Cluster 20959,1
Cluster 20960,1
Cluster 20961,1
Cluster 20962,1
Cluster 20963,1
Cluster 20964,1
Cluster 20965,1
Cluster 20969,1
Cluster 20970,1
Cluster 20971,1
Cluster 21067,1
Cluster 20993,1
Cluster 20992,1
Cluster 20991,1
Cluster 2099,1
Cluster 20989,1
Cluster 20987,1
Cluster 20986,1
Cluster 20972,1
Cluster 20984,1
Cluster 20980,1
Cluster 2098,1
Cluster 20979,1
Cluster 20976,1
Cluster 20975,1
Cluster 20974,1
Cluster 20973,1
Cluster 20985,1
Cluster 20916,1
Cluster 20917,1
Cluster 20918,1
Cluster 2092,1
Cluster 20920,1
Cluster 20922,1
Cluster 20923,1
Cluster 20925,1
Cluster 20928,1
Cluster 20929,1
Cluster 2093,1
Cluster 20930,1
Cluster 20933,1
Cluster 20934,1
Cluster 20935,1
Cluster 20951,1
Cluster 20950,1
Cluster 2095,1
Cluster 20949,1
Cluster 20948,1
Cluster 20947,1
Cluster 20946,1
Cluster 20945,1
Cluster 20936,1
Cluster 20943,1
Cluster 20942,1
Cluster 20941,1
Cluster 20940,1
Cluster 2094,1
Cluster 20939,1
Cluster 20938,1
Cluster 20937,1
Cluster 20944,1
Cluster 21034,1
Cluster 21035,1
Cluster 21036,1
Cluster 21037,1
Cluster 21038,1
Cluster 21039,1
Cluster 2104,1
Cluster 21040,1
Cluster 21041,1
Cluster 21042,1
Cluster 21044,1
Cluster 21045,1
Cluster 21046,1
Cluster 21048,1
Cluster 21049,1
Cluster 20994,1
Cluster 21066,1
Cluster 21065,1
Cluster 21064,1
Cluster 21063,1
Cluster 21062,1
Cluster 21061,1
Cluster 21060,1
Cluster 2105,1
Cluster 21057,1
Cluster 21056,1
Cluster 21055,1
Cluster 21054,1
Cluster 21053,1
Cluster 21052,1
Cluster 21051,1
Cluster 21050,1
Cluster 2106,1
Cluster 21015,1
Cluster 21012,1
Cluster 21011,1
Cluster 21010,1
Cluster 21009,1
Cluster 21008,1
Cluster 21007,1
Cluster 21033,1
Cluster 21004,1
Cluster 21003,1
Cluster 21002,1
Cluster 21001,1
Cluster 210,1
Cluster 20999,1
Cluster 20998,1
Cluster 20997,1
Cluster 21005,1
Cluster 21032,1
Cluster 21031,1
Cluster 21030,1
Cluster 2103,1
Cluster 21029,1
Cluster 21028,1
Cluster 21027,1
Cluster 21016,1
Cluster 21025,1
Cluster 21024,1
Cluster 21022,1
Cluster 21020,1
Cluster 2102,1
Cluster 21019,1
Cluster 21018,1
Cluster 21017,1
Cluster 21026,1
Cluster 20220,1
Cluster 20221,1
Cluster 20222,1
Cluster 20223,1
Cluster 20224,1
Cluster 20225,1
Cluster 20226,1
Cluster 20227,1
Cluster 20228,1
Cluster 20229,1
Cluster 2023,1
Cluster 20230,1
Cluster 20231,1
Cluster 20232,1
Cluster 20233,1
Cluster 20619,1
Cluster 2026,1
Cluster 20259,1
Cluster 20258,1
Cluster 20257,1
Cluster 20256,1
Cluster 20255,1
Cluster 20253,1
Cluster 20236,1
Cluster 2025,1
Cluster 20248,1
Cluster 20246,1
Cluster 20245,1
Cluster 20244,1
Cluster 20243,1
Cluster 20241,1
Cluster 20239,1
Cluster 20251,1
Cluster 20185,1
Cluster 20186,1
Cluster 20187,1
Cluster 20188,1
Cluster 20189,1
Cluster 20191,1
Cluster 20192,1
Cluster 20195,1
Cluster 20196,1
Cluster 20197,1
Cluster 20198,1
Cluster 20199,1
Cluster 202,1
Cluster 2020,1
Cluster 20200,1
Cluster 2022,1
Cluster 20219,1
Cluster 20217,1
Cluster 20216,1
Cluster 20215,1
Cluster 20214,1
Cluster 20212,1
Cluster 20211,1
Cluster 20201,1
Cluster 2021,1
Cluster 20209,1
Cluster 20208,1
Cluster 20206,1
Cluster 20205,1
Cluster 20204,1
Cluster 20203,1
Cluster 20202,1
Cluster 20210,1
Cluster 20298,1
Cluster 20299,1
Cluster 2030,1
Cluster 20300,1
Cluster 20302,1
Cluster 20303,1
Cluster 20304,1
Cluster 20305,1
Cluster 20306,1
Cluster 20308,1
Cluster 2031,1
Cluster 20311,1
Cluster 20313,1
Cluster 20314,1
Cluster 20315,1
Cluster 20260,1
Cluster 20332,1
Cluster 20331,1
Cluster 20330,1
Cluster 2033,1
Cluster 20329,1
Cluster 20328,1
Cluster 20327,1
Cluster 20316,1
Cluster 20325,1
Cluster 20323,1
Cluster 20322,1
Cluster 20321,1
Cluster 20320,1
Cluster 2032,1
Cluster 20318,1
Cluster 20317,1
Cluster 20326,1
Cluster 20261,1
Cluster 20262,1
Cluster 20263,1
Cluster 20264,1
Cluster 20265,1
Cluster 20266,1
Cluster 20267,1
Cluster 20268,1
Cluster 20270,1
Cluster 20272,1
Cluster 20274,1
Cluster 20275,1
Cluster 20276,1
Cluster 20277,1
Cluster 20278,1
Cluster 20297,1
Cluster 20296,1
Cluster 20295,1
Cluster 20294,1
Cluster 20293,1
Cluster 20291,1
Cluster 20290,1
Cluster 2029,1
Cluster 20279,1
Cluster 20286,1
Cluster 20285,1
Cluster 20284,1
Cluster 20283,1
Cluster 20282,1
Cluster 20281,1
Cluster 20280,1
Cluster 2028,1
Cluster 20288,1
Cluster 20064,1
Cluster 20065,1
Cluster 20066,1
Cluster 20067,1
Cluster 20068,1
Cluster 20069,1
Cluster 2007,1
Cluster 20070,1
Cluster 20071,1
Cluster 20072,1
Cluster 20073,1
Cluster 20074,1
Cluster 20076,1
Cluster 20077,1
Cluster 20079,1
Cluster 20184,1
Cluster 2010,1
Cluster 201,1
Cluster 20099,1
Cluster 20097,1
Cluster 20096,1
Cluster 20094,1
