C,gamma,w_pos,AUROC_mean,AUROC_std,AUPRC_mean,AUPRC_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,MCC_mean,MCC_std,ACC_mean,ACC_std
3.2235420019524628,0.02985382618917957,2.5,0.7789280988211674,0.010418290764356901,0.5775111953797551,0.042717133621881856,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.02985382618917957,3.0,0.7789266372716857,0.010423476924416383,0.5768533006429131,0.04321765601966706,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.02985382618917957,4.0,0.7789237705663198,0.010415865441709264,0.5775140766731581,0.04271268074837186,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,1.0,0.6277502641118649,0.004045775623264435,0.3661469298876744,0.026807747770597867,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,1.5,0.6316148600440825,0.005890342713469802,0.3702424697514141,0.028070169643337556,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,2.0,0.6316148600440825,0.0058874707968250934,0.3708998207765539,0.028027834358530228,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,2.5,0.6316119745408508,0.005882411837672941,0.3708992788563331,0.028026719737278487,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,3.0,0.6316177455473142,0.005892532477656031,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.05623413251903485,4.0,0.6316177455473142,0.005892532477656031,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,1.0,0.528323160754182,0.01100116275279037,0.276192967526784,0.013105536392092132,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,1.5,0.5293694095393344,0.01217517782431143,0.27661280498191176,0.01329350191661972,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,2.0,0.5293636385328708,0.01217200346226457,0.2759543683218927,0.013652846069765995,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,2.5,0.5293665240361026,0.012169821384275864,0.27661226305873476,0.013292416966987821,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,3.0,0.5293694095393344,0.01217517782431143,0.27661280498191176,0.01329350191661972,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.10592537251772875,4.0,0.5293636385328708,0.01217200346226457,0.2759543683218927,0.013652846069765995,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,1.0,0.5054479995288922,0.003264590152975289,0.2587838003192818,0.0021501603599918,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,1.5,0.5060886094739587,0.0036449283603669546,0.2590268331418937,0.0023928950798505367,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,2.0,0.5060857239707269,0.003650954140856467,0.2583689384050516,0.0030526369841121235,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,2.5,0.5060857239707269,0.003650954140856467,0.2583689384050516,0.0030526369841121235,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,3.0,0.5060857239707269,0.003650954140856467,0.2583689384050516,0.0030526369841121235,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
3.2235420019524628,0.19952623149688797,4.0,0.5060886094739587,0.0036449283603669546,0.2590268331418937,0.0023928950798505367,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.0001,1.0,0.8831885426171608,0.010909674636379688,0.7754662814111193,0.02178717227536877,0.683974195659467,0.04675835185249702,0.8604790909644666,0.025613053422612945,0.569091847265222,0.05798855873202651,0.6272987604289774,0.0474574637846623,0.8692767457860338,0.0150423039959714
7.3564225445964135,0.0001,1.5,0.8906623298498534,0.007172664058498085,0.7763263247404151,0.024285764032976064,0.7209027844140323,0.01678548270105535,0.7961378272721802,0.012409120372748795,0.6597093223254215,0.03484580801239818,0.644489903243996,0.015270080463923377,0.8725425696594428,0.004179073830031356
7.3564225445964135,0.0001,2.0,0.8903892033913609,0.005282608510162806,0.7743200011279935,0.017361081077674992,0.7231222209367408,0.01466580385530679,0.7292640740817193,0.01634023029365807,0.7175094599243206,0.02363343790128854,0.6320696425671756,0.01881002785220854,0.8626956484348124,0.006715300999700888
7.3564225445964135,0.0001,2.5,0.8865669923941146,0.007702502615327492,0.7669356050360303,0.016106585997689972,0.7159410858949589,0.014059047469700187,0.6919954470928624,0.015173793849091812,0.7424578603371172,0.0304862951752656,0.6178667136335736,0.017533945734166282,0.8528250773993807,0.006209084628395057
7.3564225445964135,0.0001,3.0,0.8842533826765848,0.008678061189785119,0.7616115897477014,0.016145582317071035,0.7074167867874778,0.010499161810118002,0.6686769146885887,0.014647010185115385,0.7516425868593051,0.0247804596329815,0.604352282025466,0.01348858027055176,0.8446142930856553,0.005683160401017055
7.3564225445964135,0.0001,4.0,0.8782616114257419,0.01059176586085625,0.7465122786118944,0.022554301283477844,0.6899378557204816,0.017439985918754734,0.6266695637918344,0.016629197583800596,0.7674320605435156,0.018595812614938874,0.5778124536276812,0.024329196335170125,0.8275412796697627,0.009927018546310253
7.3564225445964135,0.00018836490894898002,1.0,0.8810549055783566,0.008278448711047244,0.7713646166467438,0.01853076835547661,0.6954523132245599,0.03340669197432587,0.8190888425926763,0.01017328471019194,0.6058651530787753,0.05149020735505995,0.6257504610299108,0.03175854048924043,0.8679545063639491,0.009711800963967312
7.3564225445964135,0.00018836490894898002,1.5,0.8843848704820383,0.005697661441837737,0.7712270481148347,0.012981350580821244,0.7124141382033029,0.024952702358124104,0.7632066191850252,0.012462569816318459,0.6689112487100103,0.041399485075450826,0.6277458459949158,0.027532867871061767,0.8653250773993808,0.008421351855256866
7.3564225445964135,0.00018836490894898002,2.0,0.8824073231559888,0.007430343759390225,0.7630296747735499,0.014397799374036608,0.7080817692560532,0.025534518084386334,0.714983974042702,0.022963586094497324,0.7017543859649122,0.0341148008467194,0.6123040332410558,0.03280709308937904,0.8554760061919504,0.011632942833204131
7.3564225445964135,0.00018836490894898002,2.5,0.878959696492936,0.009891681174315254,0.7534467358489181,0.021095752912528732,0.6965495618038994,0.024563103409216542,0.6819725023813931,0.022881914109628216,0.7122463020295837,0.03304398367255993,0.5929599825160856,0.03208781503331085,0.8449604403164773,0.011818056699501594
7.3564225445964135,0.00018836490894898002,3.0,0.875789407133602,0.010825766180053315,0.7464877021629611,0.02513738695485368,0.6901355936038092,0.016582271319433167,0.6639765720428576,0.01463303087562528,0.7187994496044031,0.025517490019231436,0.5823430237657281,0.021553685206590924,0.8387125902992777,0.007794883394031433
7.3564225445964135,0.00018836490894898002,4.0,0.872334604369834,0.011421929920166074,0.7391204159164888,0.024498749398217088,0.6838959203451751,0.012304933373623459,0.643890965319391,0.011254962887540819,0.7292999656002752,0.016435731914039433,0.5717106488982814,0.016573949122386945,0.8314757481940145,0.006278213916848287
7.3564225445964135,0.0003548133892335753,1.0,0.876818732908857,0.004931369806334519,0.7668862307134876,0.014470924638612404,0.6944197831692996,0.029935966875163388,0.7812723805286101,0.015117887576629754,0.6255589955280357,0.04099943353432603,0.6138248446986591,0.03327057476467693,0.8626999484004129,0.010533641559426469
7.3564225445964135,0.0003548133892335753,1.5,0.8756145522817242,0.0063666890467566845,0.7589480419110946,0.014599551033852146,0.6964076817802861,0.0274708840897574,0.7428355808505415,0.029299050757281817,0.6557705538355693,0.030898081948163198,0.6056163116259023,0.035460918009644044,0.857125042999656,0.012629848372978267
7.3564225445964135,0.0003548133892335753,2.0,0.8734193656679505,0.0077547647389042546,0.7513824670982391,0.0182063163584168,0.6928191942032302,0.02429273622760391,0.7207426306301079,0.03623147653863972,0.6675696594427244,0.022041843445662738,0.5964308871129553,0.03409188864389501,0.8518704850361196,0.013782047138240015
7.3564225445964135,0.0003548133892335753,2.5,0.8725712861422439,0.008925346591290713,0.7491126449561711,0.02007126132921692,0.6959747076234563,0.022228020478722518,0.7125886407355202,0.033223897849498606,0.6807103543171655,0.02156583006308392,0.5980818289100546,0.03116486427142021,0.8512104403164775,0.012722883134742116
7.3564225445964135,0.0003548133892335753,3.0,0.8720967618137967,0.009846582204262492,0.7480929378036825,0.018877625990550453,0.6917436418182924,0.02219448508013737,0.7034129294564175,0.02884911047810651,0.680718954248366,0.020343641228985954,0.5913882007182064,0.03056164967564044,0.8482520639834881,0.012094203633846804
7.3564225445964135,0.0003548133892335753,4.0,0.8720691709225527,0.009464330116233934,0.7470616132598767,0.019607804063783953,0.68766481867326,0.02337331923739704,0.6963473126625092,0.029227139463070352,0.6794117647058824,0.021121665634492484,0.5853359613112209,0.03211178077953067,0.84562693498452,0.012703766530048356
7.3564225445964135,0.0006683439175686149,1.0,0.8734938153246178,0.005109043070492852,0.7622380102780651,0.01483493124250335,0.6894190354955799,0.022499398519596245,0.77863630120057,0.019539498388326717,0.6189714482284142,0.02962725289084358,0.6079470911496967,0.02612111317349043,0.8607284141726866,0.008538283216788954
7.3564225445964135,0.0006683439175686149,1.5,0.8731105039116918,0.006574387331897931,0.7605843690653253,0.016691330810202024,0.6878164202596484,0.01991408914323428,0.7661961503150821,0.018346698139269448,0.62421740626075,0.02440451906866978,0.6028633594171244,0.02404514350285741,0.8584279325765394,0.008065096023588646
7.3564225445964135,0.0006683439175686149,2.0,0.8729346715091546,0.006703719680059946,0.7601613055996393,0.016439275358876588,0.6920846391067809,0.02304022276257732,0.7667996214928766,0.022499761240718036,0.6307963536291709,0.025529095303260887,0.6072777482103149,0.028725740918835792,0.8597458720330238,0.009806997541736837
7.3564225445964135,0.0006683439175686149,2.5,0.8729013754347941,0.0065972183468638165,0.7594199910605471,0.016109507800582602,0.6916148933707122,0.01931016468121888,0.7657285191145484,0.020962737979511953,0.6307877536979705,0.02209089489012556,0.6065065423750167,0.024294415651777437,0.8594147746818026,0.00837989893366607
7.3564225445964135,0.0006683439175686149,3.0,0.8727397543421418,0.006683721140139637,0.7586794242737749,0.016396502200308118,0.6925991886678874,0.017260351467950893,0.7663815827697842,0.0235243594718962,0.6320949432404541,0.02000524047893556,0.6076647232149666,0.02251587507026542,0.8597415720674235,0.008012698467043021
7.3564225445964135,0.0006683439175686149,4.0,0.8726113165366549,0.006723126783015249,0.7585711264583391,0.01640707806911098,0.6935498749922393,0.015334460310317393,0.7667998898563982,0.022773047258665153,0.6334021327829378,0.018152110103051188,0.6087275721215859,0.020307293830669655,0.8600683694530444,0.007337684516383852
7.3564225445964135,0.0012589254117941662,1.0,0.8749976748580689,0.008261448560838014,0.7664417772131934,0.016157375324136115,0.678604118507242,0.019604126128214692,0.8299907943459554,0.03223150603683173,0.5742862057103543,0.019239705845355677,0.6123745766600547,0.026063110488717862,0.8640028379772963,0.00863612926078976
7.3564225445964135,0.0012589254117941662,1.5,0.8752997833115146,0.008013253913468646,0.7658923352531664,0.01573430760388197,0.6738957430685371,0.0202072260246315,0.8210155300406775,0.02644992999185495,0.5716546267629858,0.019342357034437287,0.6053188736880242,0.025710417995212013,0.8617045063639491,0.008446263594589323
7.3564225445964135,0.0012589254117941662,2.0,0.8750954060106311,0.007997100757028048,0.7655991918340433,0.015470475048134818,0.6733722676296724,0.02249681802354923,0.8222336913145206,0.02829893593077211,0.5703474372205022,0.021863221502380115,0.6052225419229094,0.028236493354010843,0.8617066563467493,0.009240336187933306
7.3564225445964135,0.0012589254117941662,2.5,0.8750954812020947,0.007989329492957106,0.7655858641237703,0.015456580167404534,0.6733722676296724,0.02249681802354923,0.8222336913145206,0.02829893593077211,0.5703474372205022,0.021863221502380115,0.6052225419229094,0.028236493354010843,0.8617066563467493,0.009240336187933306
7.3564225445964135,0.0012589254117941662,3.0,0.8750953684148992,0.007976105896882739,0.7655852514783188,0.015449389540245682,0.6733722676296724,0.02249681802354923,0.8222336913145206,0.02829893593077211,0.5703474372205022,0.021863221502380115,0.6052225419229094,0.028236493354010843,0.8617066563467493,0.009240336187933306
7.3564225445964135,0.0012589254117941662,4.0,0.8750896725998993,0.007987366654422824,0.7655810222699648,0.015468463028961486,0.6733722676296724,0.02249681802354923,0.8222336913145206,0.02829893593077211,0.5703474372205022,0.021863221502380115,0.6052225419229094,0.028236493354010843,0.8617066563467493,0.009240336187933306
7.3564225445964135,0.0023713737056616554,1.0,0.8682035835107655,0.014190873388299071,0.7568931242436447,0.017409475221026132,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0023713737056616554,1.5,0.8685572127852744,0.014050012699476111,0.7571080916940494,0.017275956696570213,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0023713737056616554,2.0,0.8685629837917379,0.014040889986417428,0.7572234122983463,0.017163743805018568,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0023713737056616554,2.5,0.8685543648777745,0.014041115951190293,0.7571909720226595,0.0171875853817049,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0023713737056616554,3.0,0.8685443220100609,0.014018724113651088,0.7571897819810443,0.017179653810285713,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0023713737056616554,4.0,0.8685457083680792,0.014026852383161306,0.757114719636699,0.01726029059533871,0.6424078706625499,0.02645055326248572,0.8779030232045008,0.0248989544444821,0.5072841417268663,0.032351856451387176,0.5955854523256644,0.02544066693325031,0.8590793773649811,0.007872134204701595
7.3564225445964135,0.0044668359215096305,1.0,0.8274780975155478,0.015987846782492564,0.7158779951983959,0.018110579610538385,0.5519992783747163,0.046678843695215154,0.8913946162019185,0.027749873160679416,0.40088579291365667,0.04549414407803725,0.5268410895277263,0.04165760121763861,0.8380675954592363,0.011677310502122683
7.3564225445964135,0.0044668359215096305,1.5,0.8274922242658522,0.015811338787276565,0.7162844197596162,0.01765044408688629,0.5532909279016599,0.04747830558765258,0.8916077449316713,0.02808864224418507,0.40220158238734094,0.04607679096826805,0.5279330390718873,0.04262029275364071,0.8383965428276573,0.01195517553651135
7.3564225445964135,0.0044668359215096305,2.0,0.8274921866701204,0.015807723512011894,0.7163329286333451,0.017589252942215416,0.5532909279016599,0.04747830558765258,0.8916077449316713,0.02808864224418507,0.40220158238734094,0.04607679096826805,0.5279330390718873,0.04262029275364071,0.8383965428276573,0.01195517553651135
7.3564225445964135,0.0044668359215096305,2.5,0.8274950721733522,0.01581000553275794,0.7161820128376435,0.017332421042622805,0.5532909279016599,0.04747830558765258,0.8916077449316713,0.02808864224418507,0.40220158238734094,0.04607679096826805,0.5279330390718873,0.04262029275364071,0.8383965428276573,0.01195517553651135
7.3564225445964135,0.0044668359215096305,3.0,0.827492261861584,0.015807363552989118,0.7162761621426823,0.017653611272481846,0.5532909279016599,0.04747830558765258,0.8916077449316713,0.02808864224418507,0.40220158238734094,0.04607679096826805,0.5279330390718873,0.04262029275364071,0.8383965428276573,0.01195517553651135
7.3564225445964135,0.0044668359215096305,4.0,0.8274950721733522,0.015808237909570852,0.7162864129047314,0.017640990722498424,0.5532909279016599,0.04747830558765258,0.8916077449316713,0.02808864224418507,0.40220158238734094,0.04607679096826805,0.5279330390718873,0.04262029275364071,0.8383965428276573,0.01195517553651135
7.3564225445964135,0.008413951416451947,1.0,0.7823941522001249,0.01324566627548727,0.650092055691618,0.030470655875115868,0.35823651659607053,0.06785135915137168,0.8986935286935287,0.04869467834384502,0.22480220158238734,0.04947191245364801,0.3864246178240401,0.06272672481037905,0.8002902476780186,0.013863087178041286
7.3564225445964135,0.008413951416451947,1.5,0.7822703387312817,0.013207933649049696,0.6506830407861791,0.030646991401547013,0.3600000846925548,0.0674452136285523,0.8991697191697192,0.048896498970412844,0.22611799105607155,0.049083260699367956,0.38784335837940964,0.06260114948695335,0.8006191950464396,0.013805575538216333
7.3564225445964135,0.008413951416451947,2.0,0.7822717814828977,0.013206048216216591,0.6506835899470612,0.03064686544557084,0.3600000846925548,0.0674452136285523,0.8991697191697192,0.048896498970412844,0.22611799105607155,0.049083260699367956,0.38784335837940964,0.06260114948695335,0.8006191950464396,0.013805575538216333
7.3564225445964135,0.008413951416451947,2.5,0.7822688959796659,0.013207237094222451,0.6506824634940293,0.03064605317120846,0.3600000846925548,0.0674452136285523,0.8991697191697192,0.048896498970412844,0.22611799105607155,0.049083260699367956,0.38784335837940964,0.06260114948695335,0.8006191950464396,0.013805575538216333
7.3564225445964135,0.008413951416451947,3.0,0.7822660104764341,0.01320385019893748,0.6504198828914423,0.03039057184101832,0.3600000846925548,0.0674452136285523,0.8991697191697192,0.048896498970412844,0.22611799105607155,0.049083260699367956,0.38784335837940964,0.06260114948695335,0.8006191950464396,0.013805575538216333
7.3564225445964135,0.008413951416451947,4.0,0.7822717814828974,0.01321578945612693,0.650684219642655,0.030648160664626868,0.3600000846925548,0.0674452136285523,0.8991697191697192,0.048896498970412844,0.22611799105607155,0.049083260699367956,0.38784335837940964,0.06260114948695335,0.8006191950464396,0.013805575538216333
7.3564225445964135,0.015848931924611124,1.0,0.791809244165251,0.01134224094408272,0.6359222133614997,0.03684663709105229,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.015848931924611124,1.5,0.7917433475375679,0.011340551658116456,0.6358174962092888,0.036999144002065755,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.015848931924611124,2.0,0.7917462330407996,0.011339693930638163,0.6351673610098874,0.0372988324825444,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.015848931924611124,2.5,0.7917433475375679,0.011345811374477073,0.6351604974668122,0.03729259081557665,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.015848931924611124,3.0,0.7917447902891837,0.011346681378392641,0.6351612574112278,0.037293586048796096,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.015848931924611124,4.0,0.7917375765311043,0.011338111265592997,0.6351572642969066,0.03728894708683587,0.015551119763643484,0.005733214940001634,0.6333333333333333,0.2173067468400883,0.007886136910904713,0.002947061033766413,0.047491240445358775,0.019683331802399427,0.7506578947368421,0.0009008594695808909
7.3564225445964135,0.02985382618917957,1.0,0.7751494430339021,0.011098251186766639,0.5709744356315989,0.037891861131749235,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.02985382618917957,1.5,0.7789179807619904,0.010404978542020561,0.5775293494451806,0.04269805502698431,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.02985382618917957,2.0,0.7789194235136063,0.01041033313703378,0.5768678290689893,0.04320122960538727,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.02985382618917957,2.5,0.7789266372716857,0.010407278934483614,0.5775270064949478,0.042703285446996635,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.02985382618917957,3.0,0.7789280800233016,0.01041010674645527,0.5775268076492291,0.04270344274382559,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.02985382618917957,4.0,0.778922309016838,0.010402739500939642,0.5775264645747271,0.042702495065419635,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,1.0,0.627747378608633,0.004039565096235195,0.36614638617597206,0.026806620448225408,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,1.5,0.6316177455473143,0.005892532477656047,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,2.0,0.6316148600440825,0.005890342713469802,0.3702424697514141,0.028070169643337556,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,2.5,0.6316177455473143,0.005892532477656047,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,3.0,0.6316177455473143,0.005892532477656047,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.05623413251903485,4.0,0.6316177455473143,0.005892532477656047,0.37090036448825625,0.02802895267260376,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,1.0,0.5283260462574136,0.011006767930983997,0.2761935094499609,0.01310661675200677,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,1.5,0.5293722950425661,0.012180535326631568,0.27661334869361404,0.013294590468962324,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,2.0,0.5293636385328708,0.01217200346226457,0.2759543683218927,0.013652846069765995,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,2.5,0.5293694095393344,0.01217517782431143,0.27661280498191176,0.01329350191661972,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,3.0,0.5293636385328708,0.01217200346226457,0.2759543683218927,0.013652846069765995,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.10592537251772875,4.0,0.5293694095393344,0.01217517782431143,0.27661280498191176,0.01329350191661972,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
7.3564225445964135,0.19952623149688797,1.0,0.5054451140256605,0.003270610195080712,0.2581259055824397,0.0027957307148732463,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
