threshold,Accuracy,Precision,Recall,F1,MCC,Specificity,AUROC,AUPRC
0.2025,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.20500000000000002,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.20750000000000002,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.21,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.2125,0.8030513176144244,0.9318181818181818,0.22777777777777777,0.36607142857142855,0.4018109495733933,0.794682422451994,0.8313308687615526,0.6867411033785862
0.215,0.8016643550624133,0.9111111111111111,0.22777777777777777,0.36444444444444446,0.39430788755556306,0.7943786982248521,0.8313308687615526,0.6867411033785862
0.2175,0.8016643550624133,0.9111111111111111,0.22777777777777777,0.36444444444444446,0.39430788755556306,0.7943786982248521,0.8313308687615526,0.6867411033785862
0.22,0.8030513176144244,0.9130434782608695,0.23333333333333334,0.37168141592920356,0.40012572400376833,0.7955555555555556,0.8313308687615526,0.6867411033785862
0.2225,0.8016643550624133,0.8936170212765957,0.23333333333333334,0.3700440528634361,0.39289887845017807,0.7952522255192879,0.8313308687615526,0.6867411033785862
0.225,0.8016643550624133,0.8936170212765957,0.23333333333333334,0.3700440528634361,0.39289887845017807,0.7952522255192879,0.8313308687615526,0.6867411033785862
0.2275,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.23,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.2325,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.23500000000000001,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.23750000000000002,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.24,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.2425,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.245,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.2475,0.8030513176144244,0.8958333333333334,0.2388888888888889,0.37719298245614036,0.3987190885690532,0.7964338781575037,0.8313308687615526,0.6867411033785862
0.25,0.8044382801664355,0.8979591836734694,0.24444444444444444,0.38427947598253276,0.40447694621034713,0.7976190476190477,0.8313308687615526,0.6867411033785862
0.2525,0.8058252427184466,0.9,0.25,0.391304347826087,0.4101749083409174,0.7988077496274217,0.8313308687615526,0.6867411033785862
0.255,0.8072122052704577,0.9019607843137255,0.25555555555555554,0.39826839826839827,0.41581529004831563,0.8,0.8313308687615526,0.6867411033785862
0.2575,0.8072122052704577,0.9019607843137255,0.25555555555555554,0.39826839826839827,0.41581529004831563,0.8,0.8313308687615526,0.6867411033785862
0.26,0.8072122052704577,0.9019607843137255,0.25555555555555554,0.39826839826839827,0.41581529004831563,0.8,0.8313308687615526,0.6867411033785862
0.2625,0.8072122052704577,0.9019607843137255,0.25555555555555554,0.39826839826839827,0.41581529004831563,0.8,0.8313308687615526,0.6867411033785862
0.265,0.8072122052704577,0.9019607843137255,0.25555555555555554,0.39826839826839827,0.41581529004831563,0.8,0.8313308687615526,0.6867411033785862
0.2675,0.8099861303744799,0.9056603773584906,0.26666666666666666,0.41201716738197425,0.42693192825517207,0.8023952095808383,0.8313308687615526,0.6867411033785862
0.27,0.8099861303744799,0.9056603773584906,0.26666666666666666,0.41201716738197425,0.42693192825517207,0.8023952095808383,0.8313308687615526,0.6867411033785862
0.2725,0.8099861303744799,0.9056603773584906,0.26666666666666666,0.41201716738197425,0.42693192825517207,0.8023952095808383,0.8313308687615526,0.6867411033785862
0.275,0.8099861303744799,0.9056603773584906,0.26666666666666666,0.41201716738197425,0.42693192825517207,0.8023952095808383,0.8313308687615526,0.6867411033785862
0.2775,0.811373092926491,0.9074074074074074,0.2722222222222222,0.4188034188034188,0.43241219959991306,0.8035982008995503,0.8313308687615526,0.6867411033785862
0.28,0.812760055478502,0.9090909090909091,0.2777777777777778,0.425531914893617,0.43784293742796,0.8048048048048048,0.8313308687615526,0.6867411033785862
0.28250000000000003,0.8141470180305131,0.9107142857142857,0.2833333333333333,0.4322033898305085,0.4432258933415963,0.806015037593985,0.8313308687615526,0.6867411033785862
0.28500000000000003,0.8141470180305131,0.9107142857142857,0.2833333333333333,0.4322033898305085,0.4432258933415963,0.806015037593985,0.8313308687615526,0.6867411033785862
0.28750000000000003,0.8141470180305131,0.9107142857142857,0.2833333333333333,0.4322033898305085,0.4432258933415963,0.806015037593985,0.8313308687615526,0.6867411033785862
0.29,0.8141470180305131,0.9107142857142857,0.2833333333333333,0.4322033898305085,0.4432258933415963,0.806015037593985,0.8313308687615526,0.6867411033785862
0.2925,0.812760055478502,0.8947368421052632,0.2833333333333333,0.43037974683544306,0.43668649096122164,0.8057228915662651,0.8313308687615526,0.6867411033785862
0.295,0.812760055478502,0.8947368421052632,0.2833333333333333,0.43037974683544306,0.43668649096122164,0.8057228915662651,0.8313308687615526,0.6867411033785862
0.2975,0.812760055478502,0.8947368421052632,0.2833333333333333,0.43037974683544306,0.43668649096122164,0.8057228915662651,0.8313308687615526,0.6867411033785862
0.3,0.812760055478502,0.8947368421052632,0.2833333333333333,0.43037974683544306,0.43668649096122164,0.8057228915662651,0.8313308687615526,0.6867411033785862
