threshold,precision,recall,specificity,accuracy,f1,mcc,auprc,auroc
-1.5574591542456677,0.3504306969459671,0.991140642303433,0.387370753323486,0.5383550263085018,0.5177899913219555,0.3602460471333545,0.9196880861284642,0.9653874087850935
-1.5355599789890495,0.3552997221119492,0.991140642303433,0.40029542097488924,0.548047632234838,0.5230859146697837,0.3690656595243491,0.9196880861284642,0.9653874087850935
-1.5136608037324313,0.3598713309207881,0.991140642303433,0.4121122599704579,0.5569094433674883,0.528023598820059,0.3771591590040684,0.9196880861284642,0.9653874087850935
-1.491761628475813,0.3653061224489796,0.991140642303433,0.4257754800590842,0.567155912489615,0.5338502833283627,0.3865607390850919,0.9196880861284642,0.9653874087850935
-1.4698624532191946,0.36957420421661846,0.9900332225913622,0.43685376661742986,0.5751869288285794,0.5382299819385912,0.39311992992987976,0.9196880861284642,0.9653874087850935
-1.4479632779625764,0.37563025210084033,0.9900332225913622,0.45125553914327915,0.5859872611464968,0.5446238196771246,0.40315640846240347,0.9196880861284642,0.9653874087850935
-1.4260641027059582,0.3810337462622811,0.9878183831672204,0.46491875923190545,0.595679867072833,0.5499383477188656,0.4105932100175943,0.9196880861284642,0.9653874087850935
-1.40416492744934,0.38648180242634317,0.9878183831672204,0.4771048744460857,0.6048186098033785,0.5555901588290252,0.4192367708677471,0.9196880861284642,0.9653874087850935
-1.3822657521927215,0.39164835164835166,0.9867109634551495,0.48892171344165436,0.6134034893381335,0.5607300188797986,0.42662466420055933,0.9196880861284642,0.9653874087850935
-1.3603665769361033,0.39705882352941174,0.9867109634551495,0.5003692762186115,0.6219883688728884,0.5662535748331744,0.434883602465006,0.9196880861284642,0.9653874087850935
-1.338467401679485,0.40271493212669685,0.9856035437430787,0.5125553914327917,0.6308501800055386,0.5717956954706072,0.4427116239537064,0.9196880861284642,0.9653874087850935
-1.3165682264228669,0.4097605893186004,0.9856035437430787,0.5265878877400295,0.6413735807255608,0.5788617886178862,0.45304381584698605,0.9196880861284642,0.9653874087850935
-1.2946690511662486,0.41619850187265917,0.9844961240310077,0.5395125553914328,0.6507892550540016,0.5850608752879236,0.46164703577614097,0.9196880861284642,0.9653874087850935
-1.2727698759096302,0.42272943414170233,0.9844961240310077,0.551698670605613,0.6599279977845472,0.5914836992681304,0.4708368999635002,0.9196880861284642,0.9653874087850935
-1.250870700653012,0.42940038684719534,0.9833887043189369,0.5642540620384048,0.6690667405150927,0.5977785257489061,0.47941026689102356,0.9196880861284642,0.9653874087850935
-1.2289715253963938,0.4383020730503455,0.9833887043189369,0.5797636632200887,0.6806978676266962,0.6063502902014339,0.49142785071838785,0.9196880861284642,0.9653874087850935
-1.2070723501397755,0.4432783608195902,0.982281284606866,0.5886262924667651,0.6870672943782886,0.6108815426997245,0.4973905500428227,0.9196880861284642,0.9653874087850935
-1.185173174883157,0.45158002038735984,0.9811738648947951,0.6026587887740029,0.6973137635004154,0.618499127399651,0.5075709490403982,0.9196880861284642,0.9653874087850935
-1.1632739996265389,0.458592132505176,0.9811738648947951,0.6137370753323486,0.705621711437275,0.6250440917107584,0.5165248872697762,0.9196880861284642,0.9653874087850935
-1.1413748243699207,0.4692470837751856,0.9800664451827242,0.630354505169867,0.7178067017446691,0.6346360702760846,0.5292151178032504,0.9196880861284642,0.9653874087850935
-1.1194756491133024,0.47915538711423933,0.9800664451827242,0.6447562776957164,0.7286070340625865,0.6436363636363637,0.5413053034918502,0.9196880861284642,0.9653874087850935
-1.0975764738566842,0.4873348017621145,0.9800664451827242,0.6562038404726735,0.7371919135973415,0.6509746230231703,0.5510864063503632,0.9196880861284642,0.9653874087850935
-1.0756772986000658,0.49384787472035796,0.9778516057585825,0.6658050221565731,0.7438382719468292,0.6562616127833519,0.5575006258649003,0.9196880861284642,0.9653874087850935
-1.0537781233434476,0.50199203187251,0.9767441860465116,0.6768833087149188,0.7518692882857934,0.6631578947368421,0.5663146179534283,0.9196880861284642,0.9653874087850935
-1.0318789480868293,0.5101803374054683,0.9712070874861573,0.689069423929099,0.7596233730268623,0.6689549961861174,0.5725264413921299,0.9196880861284642,0.9653874087850935
-1.0099797728302111,0.5177095631641087,0.9712070874861573,0.698301329394387,0.7665466629742453,0.6753946861763573,0.5809737188771776,0.9196880861284642,0.9653874087850935
-0.9880805975735929,0.5255255255255256,0.9689922480620154,0.7082717872968981,0.7734699529216283,0.6814641744548287,0.5883661545648035,0.9196880861284642,0.9653874087850935
-0.9661814223169745,0.5332519829164124,0.9678848283499446,0.7175036927621861,0.780116311271116,0.6876475216365067,0.5961589930493877,0.9196880861284642,0.9653874087850935
